id,school_id,edu_function_data_id,beginDate,endDate,hours
5635,11,1530,2017-09-01,2018-06-30,33.0
5716,11,1530,2018-01-01,2018-01-31,2.0
6216,11,1530,2018-09-01,2019-06-30,32.0
6217,11,1530,2018-09-01,2019-06-30,4.0
4873,11,1531,2016-09-01,2017-06-30,14.0
4874,11,1532,2016-09-01,2017-06-30,4.0
5051,10,1587,2016-11-07,2017-03-31,10.0
5052,10,1587,2017-01-09,2017-06-30,3.0
5358,10,1587,2017-03-06,2017-06-30,4.0
5602,10,1587,2017-09-01,2017-12-14,16.0
5603,10,1587,2017-09-01,2018-06-30,16.0
5737,10,1587,2017-12-15,2017-12-22,16.0
5944,10,1587,2018-01-08,2018-06-30,2.0
6032,10,1587,2018-02-19,2018-06-30,3.0
6385,10,1587,2018-09-01,2019-06-30,3.0
6386,10,1587,2018-09-03,2018-12-21,7.0
6676,10,1587,2018-09-03,2018-12-21,3.0
7016,10,1587,2019-03-25,2019-06-30,10.0
6033,10,2007,2018-03-01,2018-06-30,1.0
4875,11,1533,2016-09-01,2016-09-23,29.0
4876,11,1534,2016-09-01,2017-06-30,40.0
4877,11,1535,2016-09-01,2017-06-30,22.0
4994,11,1536,2016-09-01,2017-06-30,11.0
4995,11,1536,2016-09-01,2016-12-28,11.0
5650,11,1536,2017-09-01,2018-01-09,22.0
5441,11,1569,2016-06-27,2017-06-28,11.0
4996,11,1569,2017-01-09,2017-01-31,10.0
5436,11,1569,2017-01-23,2017-06-30,4.0
5437,11,1569,2017-05-23,2017-05-23,22.0
5438,11,1569,2017-06-06,2017-06-08,11.0
5439,11,1569,2017-06-13,2017-06-15,11.0
5440,11,1569,2017-06-21,2017-06-22,11.0
5718,11,1569,2018-01-01,2018-01-31,2.0
6005,11,1569,2018-01-10,2018-03-30,4.0
6006,11,1569,2018-01-29,2018-06-30,8.0
6249,11,1569,2018-09-01,2019-06-30,8.0
6470,11,1569,2019-01-14,2019-06-30,4.0
4879,11,1537,2016-09-01,2017-06-30,2.0
4880,11,1538,2016-09-01,2016-12-12,29.0
4997,11,1538,2016-12-15,2017-06-30,30.0
6011,11,1538,2017-09-01,2018-01-29,30.0
6012,11,1538,2018-02-01,2018-06-30,15.0
6013,11,1538,2018-02-19,2018-06-30,14.0
6264,11,1538,2018-09-01,2019-02-21,15.0
6265,11,1538,2018-09-01,2018-10-31,15.0
6472,11,1538,2018-11-01,2019-02-21,4.0
6473,11,1538,2018-12-01,2019-02-21,15.0
7257,16,1538,2019-09-01,2020-06-30,6.0
4881,2,1539,2016-09-01,2017-06-30,20.0
4909,5,1539,2016-09-01,2017-06-30,4.0
5503,2,1539,2017-09-01,2018-06-30,24.0
6210,2,1539,2018-09-01,2019-06-30,14.0
6439,2,1539,2018-09-01,2019-06-30,4.0
6440,2,1539,2018-09-01,2019-06-30,5.0
7177,2,1539,2019-09-01,2019-09-01,24.0
7178,2,1539,2019-09-01,2020-06-30,7.0
7179,2,1539,2019-09-02,2019-11-15,17.0
7180,2,1539,2019-11-16,2019-12-20,5.0
7181,2,1539,2019-12-21,2019-12-31,4.0
6240,11,2039,2018-09-01,2019-06-30,1.0
5186,2,1696,2000-09-01,2003-06-30,24.0
4883,2,1540,2016-09-01,2016-10-31,12.0
4939,2,1540,2016-11-01,2017-08-31,6.0
4893,8,1543,2017-01-16,2017-01-27,1.0
4894,8,1544,2017-01-16,2017-01-27,12.0
4892,8,1542,2017-01-16,2017-01-27,2.0
5736,10,1942,2017-11-07,2017-12-10,18.0
6674,10,1942,2018-11-07,2018-12-10,18.0
4899,8,1545,2016-12-05,2016-12-16,24.0
4900,8,1545,2016-12-23,2016-12-23,24.0
4941,2,1548,2016-10-01,2017-01-08,4.0
4912,5,1548,2016-11-07,2017-02-26,1.0
4942,2,1548,2016-11-07,2017-06-30,15.0
4943,2,1548,2016-11-07,2017-03-31,4.0
5374,5,1548,2017-02-27,2017-06-16,1.0
5372,5,1858,2016-10-17,2016-10-28,12.0
4914,5,1550,2016-10-17,2016-10-28,12.0
4913,5,1549,2016-10-17,2016-10-28,12.0
4932,2,1549,2016-12-05,2016-12-05,24.0
5866,1,1549,2017-09-26,2017-10-27,19.0
5869,1,1549,2017-10-10,2017-10-26,5.0
4921,12,1552,2017-01-12,2017-01-27,3.0
4920,12,1551,2017-01-12,2017-01-27,6.0
4933,2,1553,2017-01-09,2017-01-09,24.0
6087,2,1553,2018-03-01,2018-03-01,12.0
5493,4,1880,2017-04-18,2017-04-30,24.0
7270,17,1880,2019-09-02,2019-12-31,12.0
4940,2,1554,2016-12-07,2016-12-09,24.0
4950,1,1558,2017-01-16,2017-01-27,4.0
4951,1,1559,2017-01-16,2017-01-27,10.0
4952,1,1560,2017-01-16,2017-01-27,1.0
4954,1,1561,2016-10-21,2016-10-21,24.0
4955,1,1561,2016-10-24,2016-10-25,24.0
5524,3,1890,2017-09-01,2018-03-18,2.0
5529,3,1894,2017-09-01,2018-03-18,4.0
4973,3,1563,2017-01-09,2017-06-30,24.0
5521,3,1563,2017-09-01,2018-03-18,6.0
5847,3,1563,2017-09-01,2017-09-06,12.0
5520,3,1563,2017-09-07,2018-05-06,12.0
5840,3,1966,2017-10-16,2017-10-27,12.0
5863,3,1970,2017-10-16,2017-10-27,6.0
5855,3,1967,2017-10-16,2017-10-27,4.0
4974,3,1564,2016-11-18,2016-11-18,24.0
5390,3,1564,2017-01-30,2017-01-30,24.0
4975,3,1564,2017-01-30,2017-01-30,24.0
5848,3,1564,2017-10-16,2017-10-27,8.0
5890,3,1564,2018-02-19,2018-02-26,20.0
6114,3,1564,2018-05-01,2018-05-07,12.0
4978,3,1565,2017-01-12,2017-01-13,12.0
5009,10,1573,2016-11-07,2016-11-18,2.0
5010,10,1574,2016-10-26,2016-10-28,4.0
5011,10,1575,2016-09-05,2017-06-30,22.0
5958,10,1987,2018-02-19,2018-06-17,4.0
6393,10,1987,2018-09-01,2018-12-21,2.0
5012,10,1576,2016-11-28,2016-12-11,20.0
5013,10,1576,2016-12-12,2016-12-23,11.0
5014,10,1576,2017-01-09,2017-01-31,7.0
5015,10,1576,2017-01-10,2017-06-30,4.0
5353,10,1576,2017-02-01,2017-06-30,3.0
5354,10,1576,2017-04-17,2017-06-18,11.0
5607,10,1576,2017-09-01,2018-06-30,4.0
5608,10,1576,2017-09-25,2017-10-01,4.0
5751,10,1576,2017-11-06,2018-02-09,4.0
5752,10,1576,2018-01-01,2018-01-07,11.0
5753,10,1576,2018-01-08,2018-01-19,11.0
5754,10,1576,2018-01-20,2018-06-30,11.0
5755,10,1576,2018-01-23,2018-01-23,22.0
5756,10,1576,2018-01-30,2018-01-30,22.0
5957,10,1576,2018-02-06,2018-02-06,11.0
5959,10,1576,2018-02-20,2018-02-20,22.0
5960,10,1576,2018-02-27,2018-02-27,11.0
5961,10,1576,2018-03-06,2018-03-06,11.0
5962,10,1576,2018-03-13,2018-03-13,11.0
5963,10,1576,2018-03-20,2018-03-20,11.0
5964,10,1576,2018-03-27,2018-03-27,11.0
6038,10,1576,2018-04-17,2018-04-17,22.0
6039,10,1576,2018-04-24,2018-04-24,22.0
6040,10,1576,2018-05-01,2018-05-01,11.0
6041,10,1576,2018-05-08,2018-05-08,11.0
6042,10,1576,2018-05-15,2018-05-15,11.0
6043,10,1576,2018-05-22,2018-05-22,11.0
6044,10,1576,2018-05-29,2018-05-29,11.0
6391,10,1576,2018-09-01,2019-06-30,4.0
6392,10,1576,2018-09-01,2018-09-23,11.0
6394,10,1576,2018-09-04,2018-09-04,11.0
6395,10,1576,2018-09-11,2018-09-11,11.0
6396,10,1576,2018-09-18,2018-09-18,11.0
6397,10,1576,2018-09-24,2018-09-30,11.0
6398,10,1576,2018-09-25,2018-09-25,11.0
6399,10,1576,2018-10-01,2019-06-30,11.0
6400,10,1576,2018-10-02,2018-10-02,11.0
6401,10,1576,2018-10-09,2018-10-09,11.0
6402,10,1576,2018-10-15,2018-12-21,2.0
6403,10,1576,2018-10-16,2018-10-16,11.0
6404,10,1576,2018-10-23,2018-10-23,11.0
6693,10,1576,2018-11-06,2018-11-06,11.0
6694,10,1576,2018-11-13,2018-11-13,11.0
6695,10,1576,2018-11-20,2018-11-20,11.0
6696,10,1576,2018-11-27,2018-11-27,11.0
6697,10,1576,2018-12-04,2018-12-04,11.0
6698,10,1576,2018-12-11,2018-12-11,11.0
6699,10,1576,2018-12-18,2018-12-18,11.0
6700,10,1576,2018-12-22,2019-06-21,1.0
6701,10,1576,2019-01-08,2019-01-08,11.0
6702,10,1576,2019-01-15,2019-01-15,11.0
6703,10,1576,2019-01-22,2019-01-22,11.0
6704,10,1576,2019-01-29,2019-01-29,11.0
7036,10,1576,2019-02-05,2019-02-05,11.0
7037,10,1576,2019-02-11,2019-06-30,1.0
7038,10,1576,2019-02-12,2019-02-12,22.0
7039,10,1576,2019-02-19,2019-02-19,22.0
7040,10,1576,2019-02-26,2019-02-26,22.0
7041,10,1576,2019-03-12,2019-03-12,22.0
7042,10,1576,2019-03-19,2019-03-19,22.0
7043,10,1576,2019-03-26,2019-03-26,11.0
7044,10,1576,2019-04-02,2019-04-02,11.0
7045,11,1576,2019-04-23,2019-04-23,11.0
7046,10,1576,2019-05-01,2019-06-30,3.0
7047,10,1576,2019-06-22,2019-06-30,1.0
5276,10,1786,2000-09-01,2003-06-30,22.0
5016,10,1577,2016-09-01,2017-06-30,22.0
5761,10,1577,2017-09-01,2018-06-30,22.0
5023,10,1579,2016-09-05,2017-06-30,6.0
5025,10,1580,2016-09-01,2017-06-06,22.0
7054,10,1580,2019-02-25,2019-06-30,18.0
7055,10,1580,2019-03-01,2019-04-30,4.0
7056,10,1580,2019-05-01,2019-06-30,4.0
5026,10,1581,2016-09-01,2017-06-30,16.0
5027,10,1581,2016-09-01,2016-11-30,4.0
5029,10,1581,2016-09-06,2016-09-06,22.0
5030,10,1581,2016-09-13,2016-09-13,22.0
5031,10,1581,2016-09-20,2016-09-20,22.0
5032,10,1581,2016-09-27,2016-09-27,22.0
5033,10,1581,2016-10-04,2016-10-04,22.0
5034,10,1581,2016-10-11,2016-10-11,22.0
5035,10,1581,2016-10-18,2016-10-18,22.0
5036,10,1581,2016-10-25,2016-10-25,22.0
5028,10,1581,2016-12-12,2016-12-23,4.0
5616,10,1581,2017-09-01,2018-06-30,11.0
5617,10,1581,2017-09-01,2018-06-30,11.0
6432,10,1581,2018-09-01,2019-06-30,8.0
6433,10,1581,2018-09-01,2018-12-21,5.0
6434,10,1581,2018-09-01,2018-12-21,1.0
6431,10,1581,2018-09-01,2019-06-30,4.0
6435,10,1581,2018-10-15,2018-12-21,3.0
6731,10,1581,2018-12-22,2019-02-21,10.0
5356,10,1582,2016-11-21,2016-12-11,6.0
5038,10,1582,2016-11-25,2016-11-25,6.0
5039,10,1582,2016-12-02,2016-12-02,6.0
5040,10,1582,2016-12-09,2016-12-09,6.0
5049,10,1585,2016-09-01,2017-06-30,17.0
5273,10,1783,2000-09-01,2003-06-30,22.0
5050,10,1586,2016-09-01,2017-06-30,22.0
5744,10,1586,2017-09-01,2018-06-30,22.0
5257,10,1766,2000-09-01,2003-06-30,22.0
5056,10,1588,2016-11-07,2017-06-30,8.0
5057,10,1588,2016-11-07,2017-03-31,10.0
5058,10,1588,2016-11-14,2017-06-30,2.0
5762,10,1588,2017-10-10,2018-06-30,16.0
5763,10,1588,2017-11-20,2018-06-30,1.0
5968,10,1588,2018-01-08,2018-06-30,3.0
6414,10,1588,2018-09-01,2019-06-30,20.0
5062,10,1589,2016-11-14,2017-02-24,10.0
5063,10,1589,2016-11-21,2017-02-24,4.0
5365,10,1589,2017-02-07,2017-03-05,2.0
5364,10,1589,2017-03-06,2017-05-21,14.0
5366,10,1589,2017-05-22,2017-06-30,14.0
5614,10,1589,2017-09-01,2018-06-30,10.0
5064,10,1590,2016-10-07,2016-11-04,6.0
5068,10,1591,2016-12-12,2016-12-23,22.0
5069,11,1592,2016-09-01,2017-01-08,4.0
6846,11,1592,2019-03-25,2019-06-30,4.0
5070,11,1593,2016-11-17,2016-12-04,2.0
5071,11,1594,2016-11-17,2016-12-04,16.0
5072,11,1595,2016-11-08,2017-06-30,22.0
6223,11,1595,2018-09-01,2019-06-30,4.0
5644,11,1928,2017-09-01,2018-06-30,21.0
6224,11,1928,2018-09-01,2019-06-30,10.0
6225,11,1928,2018-09-01,2019-06-30,4.0
6226,11,1928,2018-09-01,2019-04-30,4.0
6861,11,1928,2019-04-23,2019-06-30,4.0
6862,11,1928,2019-06-23,2019-06-30,4.0
5647,11,1929,2017-09-01,2018-06-30,2.0
5073,10,1596,2016-11-14,2017-06-30,22.0
5074,11,1597,2016-12-15,2016-12-23,22.0
5075,11,1598,2017-01-09,2017-01-31,6.0
5447,11,1598,2017-03-13,2017-03-16,12.0
5448,11,1598,2017-06-06,2017-06-30,12.0
6867,11,1598,2019-03-11,2019-06-30,4.0
6868,11,1598,2019-03-11,2019-06-30,1.0
6869,11,1598,2019-03-11,2019-06-30,1.0
5090,2,1607,2010-09-01,2011-08-31,16.0
5089,2,1607,2011-09-01,2012-08-31,17.0
5088,2,1607,2012-09-01,2013-08-31,17.0
5087,2,1607,2013-09-01,2014-08-31,15.0
7186,2,1607,2019-09-01,2020-08-31,17.0
7124,5,1607,2019-09-01,2020-08-31,5.0
5535,2,1895,2017-09-01,2018-06-30,5.0
5167,2,1679,2000-09-01,2003-06-30,24.0
6237,5,1679,2018-09-01,2019-06-30,5.0
7125,5,2165,2019-09-01,2020-06-30,2.0
5091,5,1608,2000-09-01,2003-06-30,24.0
5092,5,1609,2000-09-01,2003-06-30,24.0
5093,5,1610,2000-09-01,2003-06-30,24.0
5094,5,1611,2000-09-01,2003-06-30,24.0
5095,5,1612,2000-09-01,2003-06-30,24.0
5096,5,1613,2000-09-01,2003-06-30,24.0
5097,5,1614,2000-09-01,2003-06-30,24.0
5376,5,1859,2016-09-01,2017-06-30,14.0
6192,1,1859,2018-09-01,2019-06-30,2.0
6187,1,1859,2018-09-01,2019-06-30,1.0
6188,1,1859,2018-09-01,2019-06-30,1.0
6189,1,1859,2018-09-01,2019-06-30,2.0
6190,1,1859,2018-09-01,2019-06-30,2.0
6191,1,1859,2018-09-01,2019-06-30,2.0
5098,5,1615,2000-09-01,2003-06-30,24.0
5099,5,1616,2000-09-01,2003-06-30,24.0
5100,5,1617,2000-09-01,2003-06-30,18.0
5101,5,1618,2000-09-01,2003-06-30,24.0
5102,5,1619,2000-09-01,2003-06-30,24.0
5103,4,1620,2000-09-01,2003-06-30,24.0
5104,4,1621,2000-09-01,2003-06-30,24.0
5106,4,1623,2000-09-01,2003-06-30,24.0
5107,4,1624,2000-09-01,2003-06-30,24.0
5108,4,1625,2000-09-01,2003-06-30,24.0
5110,4,1627,2000-09-01,2003-06-30,24.0
5111,4,1628,2000-09-01,2003-06-30,24.0
5113,12,1629,2000-09-01,2003-06-30,24.0
5114,12,1630,2000-09-01,2003-06-30,24.0
5115,12,1631,2000-09-01,2003-06-30,24.0
5116,12,1632,2000-09-01,2003-06-30,24.0
5117,12,1633,2000-09-01,2003-06-30,24.0
5118,12,1634,2000-09-01,2003-06-30,24.0
6334,8,2057,2018-09-01,2019-06-30,1.0
6335,8,2057,2018-09-01,2019-06-30,1.0
5123,8,1637,2000-09-01,2003-06-30,24.0
5124,8,1638,2000-09-01,2003-06-30,24.0
5128,8,1642,2000-09-01,2003-06-30,24.0
5129,8,1643,2000-09-01,2003-06-30,24.0
5132,8,1646,2000-09-01,2003-06-30,24.0
5133,8,1647,2000-09-01,2003-06-30,24.0
5142,8,1656,2000-09-01,2003-06-30,24.0
5136,8,1650,2000-09-01,2003-06-30,24.0
5138,8,1652,2000-09-01,2003-06-30,24.0
5140,8,1654,2000-09-01,2003-06-30,24.0
5141,8,1655,2000-09-01,2003-06-30,24.0
5143,8,1657,2000-09-01,2003-06-30,24.0
5144,8,1658,2000-09-01,2003-06-30,32.0
6169,5,2026,2018-09-01,2019-06-30,12.0
5145,5,1659,2016-09-01,2017-06-30,24.0
5511,5,1659,2017-09-01,2018-06-30,24.0
6170,5,1659,2018-09-01,2019-06-30,12.0
7126,5,1659,2019-09-01,2020-06-30,24.0
5146,5,1660,2000-09-01,2003-06-30,24.0
5500,5,1885,1990-09-01,1994-06-30,18.0
5148,8,1662,2000-09-01,2003-06-30,36.0
7174,2,1662,2019-09-01,2020-08-31,1.0
5149,8,1663,2000-09-01,2003-06-30,36.0
5150,8,1664,2000-09-01,2003-06-30,36.0
5152,12,1666,2000-09-01,2003-06-30,24.0
5153,12,1667,2000-09-01,2003-06-30,24.0
5154,12,1668,2000-09-01,2003-06-30,24.0
5155,12,1669,2000-09-01,2003-06-30,24.0
5156,12,1670,2000-09-01,2003-06-30,36.0
5157,12,1671,2000-09-01,2003-06-30,24.0
5160,4,1674,2000-09-01,2003-06-30,36.0
5159,4,1673,2000-09-01,2003-06-30,36.0
5162,2,1676,2000-09-01,2003-06-30,24.0
5168,2,1680,2000-09-01,2003-06-30,24.0
5161,2,1675,2000-09-01,2003-06-30,24.0
5166,2,1678,2000-09-01,2003-06-30,24.0
5170,2,1681,2000-09-01,2003-06-30,24.0
5171,2,1682,2000-09-01,2003-06-30,24.0
5172,2,1683,2000-09-01,2003-06-30,24.0
5173,2,1684,2000-09-01,2003-06-30,24.0
5174,2,1685,2000-09-01,2003-06-30,24.0
5190,2,1700,2000-09-01,2003-06-30,36.0
5176,2,1687,2000-09-01,2003-06-30,24.0
5164,2,1677,2000-09-01,2003-06-30,24.0
5178,2,1689,2000-09-01,2003-06-30,24.0
5181,2,1691,2000-09-01,2003-06-30,24.0
5182,2,1692,2000-09-01,2003-06-30,24.0
5183,2,1693,2000-09-01,2003-06-30,24.0
5184,2,1694,2000-09-01,2003-06-30,24.0
5189,2,1699,2000-09-01,2003-06-30,32.0
5192,2,1702,2000-09-01,2003-06-30,36.0
6171,5,1702,2018-09-01,2019-08-31,2.0
5193,2,1703,2000-09-01,2003-06-30,36.0
5194,2,1704,2000-09-01,2003-06-30,36.0
5195,3,1705,2000-09-01,2003-06-30,24.0
5198,1,1706,2000-09-01,2003-06-30,24.0
5199,1,1707,2000-09-01,2003-06-30,24.0
5200,1,1708,2000-09-01,2003-06-30,24.0
5203,1,1711,2000-09-01,2003-06-30,24.0
5204,1,1712,2000-09-01,2003-06-30,24.0
7317,1,2258,2019-09-01,2020-08-31,36.0
5205,1,1713,2000-09-01,2003-06-30,24.0
5206,1,1714,2000-09-01,2003-06-30,24.0
5209,1,1717,2000-09-01,2003-06-30,24.0
5210,1,1718,2000-09-01,2003-06-30,24.0
5213,1,1722,2000-09-01,2003-06-30,24.0
5201,1,1709,2000-09-01,2003-06-30,24.0
5202,1,1710,2000-09-01,2003-06-30,24.0
5207,1,1715,2000-09-01,2003-06-30,24.0
5214,1,1723,2000-09-01,2003-06-30,24.0
5215,1,1724,2000-09-01,2003-06-30,24.0
5217,1,1726,2000-09-01,2003-06-30,24.0
5218,1,1727,2000-09-01,2003-06-30,24.0
5219,1,1728,2000-09-01,2003-06-30,24.0
5222,1,1731,2000-09-01,2003-06-30,24.0
5223,1,1732,2000-09-01,2003-06-30,24.0
5225,1,1734,2000-09-01,2003-06-30,24.0
5226,3,1735,2000-09-01,2003-06-30,24.0
5227,3,1736,2000-09-01,2003-06-30,36.0
5230,3,1739,2000-09-01,2003-06-30,24.0
5231,3,1740,2000-09-01,2003-06-30,24.0
5232,3,1741,2000-09-01,2003-06-30,24.0
5236,1,1745,2000-09-01,2003-06-30,24.0
5239,3,1748,2000-09-01,2003-06-30,24.0
5240,3,1749,2000-09-01,2003-06-30,24.0
5243,1,1752,2000-09-01,2003-06-30,36.0
5245,1,1754,2000-09-01,2003-06-30,36.0
6185,1,1754,2018-09-01,2019-08-31,1.0
6186,1,1754,2018-09-01,2019-08-31,1.0
5248,3,1757,2000-09-01,2003-06-30,36.0
5247,3,1756,2000-09-01,2003-06-30,36.0
5301,10,1811,2000-09-01,2003-06-30,40.0
5251,10,1760,2000-09-01,2003-06-30,22.0
5252,10,1761,2000-09-01,2003-06-30,22.0
5254,10,1763,2000-09-01,2003-06-30,22.0
5291,10,1801,2000-09-01,2003-06-30,32.0
5279,10,1789,2000-09-01,2003-06-30,22.0
5605,10,1914,2017-09-01,2018-06-30,17.0
5739,10,1914,2017-09-01,2017-10-31,4.0
6035,10,1914,2017-11-01,2018-04-30,1.0
5307,10,1817,2000-09-01,2003-06-30,30.0
6586,1,2095,2019-01-07,2019-06-30,24.0
7298,1,2095,2019-09-06,2019-09-20,24.0
7299,1,2095,2019-09-23,2019-09-27,24.0
7300,1,2095,2019-09-30,2019-09-30,24.0
7301,1,2095,2019-10-01,2020-06-30,24.0
5255,10,1764,2000-09-01,2003-06-30,22.0
5256,10,1765,2000-09-01,2003-06-30,22.0
5286,10,1796,2000-09-01,2003-06-30,32.0
5274,10,1784,2000-09-01,2003-06-30,22.0
5294,10,1804,2000-09-01,2003-06-30,32.0
5295,10,1805,2000-09-01,2003-06-30,32.0
5310,10,1820,2000-09-01,2003-06-30,30.0
5287,10,1797,2000-09-01,2003-06-30,32.0
5258,10,1767,2000-09-01,2003-06-30,22.0
5259,10,1768,2000-09-01,2003-06-30,22.0
5306,10,1816,2000-09-01,2003-06-30,30.0
5260,10,1769,2000-09-01,2003-06-30,22.0
5296,10,1806,2000-09-01,2003-06-30,32.0
5309,10,1819,2000-09-01,2003-06-30,30.0
5263,10,1773,2000-09-01,2003-06-30,22.0
5264,10,1774,2000-09-01,2003-06-30,22.0
5265,10,1775,2000-09-01,2003-06-30,22.0
5266,10,1776,2000-09-01,2003-06-30,22.0
5288,10,1798,2000-09-01,2003-06-30,32.0
5270,10,1780,2000-09-01,2003-06-30,22.0
5269,10,1779,2000-09-01,2003-06-30,22.0
5267,10,1777,2000-09-01,2003-06-30,22.0
5275,10,1785,2000-09-01,2003-06-30,22.0
5289,10,1799,2000-09-01,2003-06-30,32.0
5277,10,1787,2000-09-01,2003-06-30,22.0
5304,10,1814,2000-09-01,2003-06-30,40.0
5297,10,1807,2000-09-01,2003-06-30,32.0
5283,10,1793,2000-09-01,2003-06-30,32.0
5284,10,1794,2000-09-01,2003-06-30,32.0
5285,10,1795,2000-09-01,2003-06-30,32.0
5345,10,1854,2000-09-01,2003-06-30,30.0
5311,11,1821,2000-09-01,2003-06-30,22.0
5312,11,1823,2000-09-01,2003-06-30,22.0
5313,11,1822,2000-09-01,2003-06-30,22.0
5332,11,1841,2000-09-01,2003-06-30,32.0
5314,11,1824,2000-09-01,2003-06-30,22.0
5315,11,1825,2000-09-01,2003-06-30,22.0
5316,11,1826,2000-09-01,2003-06-30,22.0
5317,11,1827,2000-09-01,2003-06-30,22.0
5333,11,1842,2000-09-01,2003-06-30,32.0
5336,11,1845,2000-09-01,2003-06-30,30.0
5318,11,1828,2000-09-01,2003-06-30,22.0
5334,11,1843,2000-09-01,2003-06-30,32.0
5337,11,1846,2000-09-01,2003-06-30,30.0
5331,11,1840,2000-09-01,2003-06-30,32.0
5338,11,1847,2000-09-01,2003-06-30,30.0
5319,11,1829,2000-09-01,2003-06-30,22.0
5339,11,1848,2000-09-01,2003-06-30,30.0
5335,11,1844,2000-09-01,2003-06-30,40.0
5330,11,1839,2000-09-01,2003-06-30,32.0
5320,11,1830,2000-09-01,2003-06-30,22.0
5329,11,1838,2000-09-01,2003-06-30,22.0
5321,11,1831,2000-09-01,2003-06-30,22.0
5343,11,1852,2000-09-01,2003-06-30,36.0
5344,11,1853,2000-09-01,2003-06-30,36.0
5346,10,1855,2000-09-01,2003-06-30,30.0
5378,5,1861,2017-05-17,2017-06-02,14.0
5377,5,1860,2017-05-18,2017-06-02,2.0
5404,2,1863,2017-02-06,2017-02-07,24.0
5405,2,1863,2017-05-08,2017-05-12,24.0
5406,2,1864,2017-03-07,2017-03-07,24.0
5407,2,1864,2017-03-10,2017-03-10,24.0
5450,1,1870,2017-03-20,2017-06-30,15.0
5451,1,1871,2017-05-08,2017-06-30,24.0
7520,18,1871,2019-02-18,2019-03-01,24.0
5453,1,1872,2017-05-01,2017-05-31,3.0
5454,1,1873,2017-05-01,2017-05-31,2.0
5455,1,1874,2017-05-01,2017-05-31,4.0
5460,1,1875,2017-05-15,2017-05-23,20.0
5461,1,1875,2017-06-01,2017-06-19,4.0
5462,1,1875,2017-06-01,2017-06-30,2.0
5474,12,1876,2017-02-06,2017-02-24,8.0
5475,12,1876,2017-02-25,2017-03-17,4.0
5476,4,1876,2017-02-25,2017-03-31,6.0
5478,12,1876,2017-03-10,2017-03-10,24.0
5477,12,1877,2017-02-06,2017-03-31,7.0
5483,4,1878,2017-05-02,2017-05-24,24.0
5484,4,1878,2017-06-12,2017-06-30,20.0
5489,4,1879,2017-02-02,2017-02-02,24.0
5486,4,1879,2017-03-20,2017-06-30,3.0
5485,4,1879,2017-05-01,2017-06-30,4.0
5487,4,1879,2017-05-29,2017-06-30,3.0
5488,4,1879,2017-06-15,2017-06-15,24.0
5490,4,1879,2017-06-19,2017-06-19,24.0
5491,4,1879,2017-06-20,2017-06-20,24.0
5492,4,1879,2017-06-22,2017-06-22,24.0
5778,4,1879,2018-01-14,2018-03-09,12.0
5990,4,1879,2018-02-08,2018-02-08,12.0
6075,4,1879,2018-04-16,2018-06-30,24.0
6150,4,1879,2018-09-01,2019-06-30,3.0
6153,4,1879,2018-09-01,2018-10-11,16.0
6152,4,1879,2018-09-03,2018-11-30,4.0
6154,4,1879,2018-10-12,2019-02-02,16.0
6617,4,1879,2018-12-01,2019-02-28,4.0
7070,4,1879,2019-01-01,2019-05-26,19.0
7071,4,1879,2019-03-01,2019-05-31,4.0
7072,4,1879,2019-05-27,2019-06-30,12.0
5779,4,1952,2018-01-14,2018-03-09,12.0
6151,4,1952,2018-09-01,2019-06-30,2.0
5496,3,1881,2017-02-08,2017-02-08,24.0
5497,11,1882,2017-06-06,2017-06-30,6.0
5498,11,1883,2017-06-06,2017-06-30,6.0
5499,11,1884,2017-02-08,2017-02-17,32.0
5909,2,1981,2018-01-11,2018-01-16,6.0
5505,5,1887,2017-09-01,2017-12-22,12.0
5701,5,1887,2017-12-04,2017-12-04,12.0
5682,1,1887,2018-01-08,2018-01-19,20.0
6055,1,1887,2018-01-22,2018-02-02,4.0
6056,1,1887,2018-01-22,2018-02-02,20.0
6057,1,1887,2018-02-04,2018-02-08,4.0
6058,1,1887,2018-02-05,2018-03-30,20.0
6059,1,1887,2018-03-01,2018-04-15,2.0
6060,1,1887,2018-04-16,2018-04-20,24.0
6061,1,1887,2018-04-24,2018-04-24,24.0
5835,3,1964,2018-01-08,2018-04-07,19.0
6106,3,1964,2018-04-16,2018-07-29,6.0
6317,3,1964,2018-09-01,2018-10-29,6.0
6318,3,1964,2018-09-01,2018-10-29,11.0
6319,3,1964,2018-09-01,2018-10-29,1.0
5858,3,1968,2018-01-08,2018-02-18,1.0
5896,3,1968,2018-01-08,2018-02-08,1.0
5525,3,1891,2017-09-01,2017-09-15,9.0
5621,3,1918,2017-09-07,2018-06-30,2.0
5622,3,1918,2017-09-11,2017-12-24,2.0
5849,3,1918,2018-01-08,2018-02-08,5.0
5892,3,1918,2018-02-19,2018-06-30,10.0
6502,3,1918,2018-10-01,2019-06-30,11.0
6503,3,1918,2018-10-30,2019-06-30,6.0
6504,3,1918,2018-10-30,2019-06-30,2.0
6505,3,1918,2018-11-13,2019-02-28,1.0
6506,3,1918,2018-11-13,2019-02-28,11.0
6507,3,1918,2018-12-22,2019-06-30,4.5
6822,3,1918,2019-03-01,2019-03-07,1.0
6823,3,1918,2019-03-01,2019-03-07,11.0
6824,3,1918,2019-03-11,2019-04-05,11.0
6825,3,1918,2019-03-11,2019-04-05,1.0
